strategy,strategyId,trader,traderId
Cn.Com.60B.CPA@CnCom.Id107218.A,Cn.Com.60B.CPA@CnCom.Id107218.A,ZZSR_ZZCF@192.168.1.29@27421,ZZSR_ZZCF@192.168.1.16@55021
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLa_DLm@192.168.1.29@27601,DLa_DLm@192.168.1.51@32101
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLa_DLp@192.168.1.29@27602,DLa_DLp@192.168.1.51@32102
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLa_ZZCF@192.168.1.29@27603,DLa_ZZCF@192.168.1.51@32103
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLm_DLjd@192.168.1.29@27604,DLm_DLjd@192.168.1.51@32106
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLm_DLp@192.168.1.29@27605,DLm_DLp@192.168.1.51@32107
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLm_DLy@192.168.1.29@27606,DLm_DLy@192.168.1.51@32108
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLm_ZZOI@192.168.1.29@27607,DLm_ZZOI@192.168.1.51@32110
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLm_ZZSR@192.168.1.29@27608,DLm_ZZSR@192.168.1.51@32111
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLp_DLcs@192.168.1.29@27609,DLp_DLcs@192.168.1.51@32112
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLp_DLy@192.168.1.29@27610,DLp_DLy@192.168.1.51@32113
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLp_ZZCF@192.168.1.29@27611,DLp_ZZCF@192.168.1.51@32114
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLp_ZZOI@192.168.1.29@27612,DLp_ZZOI@192.168.1.51@32115
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLp_ZZRM@192.168.1.29@27613,DLp_ZZRM@192.168.1.51@32116
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLy_ZZCF@192.168.1.29@27614,DLy_ZZCF@192.168.1.51@32117
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,DLy_ZZRM@192.168.1.29@27615,DLy_ZZRM@192.168.1.51@32118
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,ZZCF_ZZOI@192.168.1.29@27616,ZZCF_ZZOI@192.168.1.51@32119
Cn.Com.60B.CPA@CnCom.Id107219.A,Cn.Com.60B.CPA@CnCom.Id107219.A,ZZOI_ZZRM@192.168.1.29@27617,ZZOI_ZZRM@192.168.1.51@32120
Cn.Com.60B.CPA@CnCom.Id107219.B,Cn.Com.60B.CPA@CnCom.Id107219.B,DLi_DLj@192.168.1.29@27801,DLi_DLj@192.168.1.51@32201
Cn.Com.60B.CPA@CnCom.Id107219.B,Cn.Com.60B.CPA@CnCom.Id107219.B,DLj_SQrb@192.168.1.29@27802,DLj_SQrb@192.168.1.51@32202
Cn.Com.60B.CPA@CnCom.Id107219.B,Cn.Com.60B.CPA@CnCom.Id107219.B,SQrb_ZZSF@192.168.1.29@27803,SQrb_ZZSF@192.168.1.51@32203
Cn.Com.60B.CPA@CnCom.Id107219.B,Cn.Com.60B.CPA@CnCom.Id107219.B,ZZSF_ZZSM@192.168.1.29@27804,ZZSF_ZZSM@192.168.1.51@32204
Cn.Com.60B.CPA@CnCom.Id107219.B,Cn.Com.60B.CPA@CnCom.Id107219.B,ZZTC_ZZSM@192.168.1.29@27805,ZZTC_ZZSM@192.168.1.51@32205
Cn.Com.U16.CPA@CnCom.Id102007.A02,CnCom.Id102007.A02,AGR@192.168.1.29@28001,AGR@192.168.1.14@12101
Cn.Com.U16.CPA@CnCom.Id102007.A02,CnCom.Id102007.A02,CHM@192.168.1.29@28002,CHM@192.168.1.14@12102
Cn.Com.U16.CPA@CnCom.Id102007.A02,CnCom.Id102007.A02,COM@192.168.1.29@28003,COM@192.168.1.14@12103
Cn.Com.U16.CPA@CnCom.Id102007.A02,CnCom.Id102007.A02,CZCE@192.168.1.29@28004,CZCE@192.168.1.14@12104
Cn.Com.U16.CPA@CnCom.Id102007.A02,CnCom.Id102007.A02,DCE@192.168.1.29@28005,DCE@192.168.1.14@12105
Cn.Com.U16.CPA@CnCom.Id102007.A02,CnCom.Id102007.A02,MTL@192.168.1.29@28006,MTL@192.168.1.14@12106
Cn.Com.U16.CPA@CnCom.Id102007.A06,CnCom.Id102007.A06,CHM@192.168.1.29@28201,
Cn.Com.U16.CPA@CnCom.Id102007.A06,CnCom.Id102007.A06,COM1@192.168.1.29@28202,
Cn.Com.U16.CPA@CnCom.Id102007.A06,CnCom.Id102007.A06,COM2@192.168.1.29@28203,
Cn.Com.U16.CPA@CnCom.Id102007.A06,CnCom.Id102007.A06,CZCE@192.168.1.29@28204,
Cn.Com.U16.CPA@CnCom.Id102007.A06,CnCom.Id102007.A06,MTL@192.168.1.29@28205,MTL@192.168.1.14@14003
Cn.Com.U16.CPA@CnCom.Id102007.A06,CnCom.Id102007.A06,SHFE@192.168.1.29@28206,SHFE@192.168.1.14@14004
Cn.Com.U16.CPA@CnCom.Id102007.A06,CnCom.Id102007.A06,AGR@192.168.1.29@28401,AGR@192.168.1.14@14001
Cn.Com.U16.CPA@CnCom.Id102007.A06,CnCom.Id102007.A06,COM@192.168.1.29@28402,COM@192.168.1.14@14002
Cn.Com.U16.CPA@CnCom.Id102007.A06,CnCom.Id102007.A06,MTL@192.168.1.29@28403,MTL@192.168.1.14@14003
Cn.Com.U16.CPA@CnCom.Id102007.A06,CnCom.Id102007.A06,SHFE@192.168.1.29@28404,SHFE@192.168.1.14@14004
Cn.Com.U16.CPA@CnCom.Id102007.A08,CnCom.Id102007.A08,AGR@192.168.1.29@28601,AGR@192.168.1.14@16001
Cn.Com.U16.CPA@CnCom.Id102007.A08,CnCom.Id102007.A08,COM@192.168.1.29@28602,COM@192.168.1.14@16002
Cn.Com.U16.CPA@CnCom.Id102007.A08,CnCom.Id102007.A08,CZCE@192.168.1.29@28603,CZCE@192.168.1.14@16003
Cn.Com.U16.CPA@CnCom.Id102007.A08,CnCom.Id102007.A08,DCE@192.168.1.29@28604,DCE@192.168.1.14@16004
Cn.Com.U16.CPA@CnCom.Id102007.A08,CnCom.Id102007.A08,MTL@192.168.1.29@28605,MTL@192.168.1.14@16005
Cn.Com.U16.CPA@CnCom.Id102007.A08,CnCom.Id102007.A08,SHFE@192.168.1.29@28606,SHFE@192.168.1.14@16006
Cn.Com.U16.CPA@CnCom.Id102007.A09,CnCom.Id102007.A09,AGR@192.168.1.29@28801,AGR@192.168.1.14@17001
Cn.Com.U16.CPA@CnCom.Id102007.A09,CnCom.Id102007.A09,COM@192.168.1.29@28802,COM@192.168.1.14@17002
Cn.Com.U16.CPA@CnCom.Id102007.A09,CnCom.Id102007.A09,CZCE@192.168.1.29@28803,CZCE@192.168.1.14@17003
Cn.Com.U16.CPA@CnCom.Id102007.A09,CnCom.Id102007.A09,DCE@192.168.1.29@28804,DCE@192.168.1.14@17004
Cn.Com.U16.CPA@CnCom.Id102007.A09,CnCom.Id102007.A09,MTL@192.168.1.29@28805,MTL@192.168.1.14@17005
Cn.Com.U16.CPA@CnCom.Id102007.A09,CnCom.Id102007.A09,SHFE@192.168.1.29@28806,SHFE@192.168.1.14@17006
Cn.Com.U16.CPA@CnCom.Id102007.A13,CnCom.Id102007.A13,AGR@192.168.1.29@29001,AGR@192.168.1.14@18001
Cn.Com.U16.CPA@CnCom.Id102007.A13,CnCom.Id102007.A13,COM1@192.168.1.29@29002,COM1@192.168.1.14@18002
Cn.Com.U16.CPA@CnCom.Id102007.A13,CnCom.Id102007.A13,COM2@192.168.1.29@29003,COM2@192.168.1.14@18003
Cn.Com.U16.CPA@CnCom.Id102007.A13,CnCom.Id102007.A13,COM3@192.168.1.29@29004,COM3@192.168.1.14@18004
Cn.Com.U16.CPA@CnCom.Id102007.A13,CnCom.Id102007.A13,CZCE@192.168.1.29@29005,CZCE@192.168.1.14@18005
Cn.Com.U16.CPA@CnCom.Id102007.A13,CnCom.Id102007.A13,DCE@192.168.1.29@29006,DCE@192.168.1.14@18006
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40001,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40002,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40003,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40004,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40005,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40006,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40007,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40008,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40009,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40010,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40011,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40012,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40013,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40014,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40015,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40016,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40017,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40018,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40019,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40020,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40021,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id102007.M,CnCom.Id102007.M,SHFE@192.168.1.29@40022,SHFE@192.168.1.14@21001
Cn.Com.U16.CPA@CnCom.Id107201.B,Cn.Com.U16.CPA@CnCom.Id107201.B,DLj_DLjm@192.168.1.29@29201,DLj_DLjm@192.168.1.17@54201
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQag_SQru@192.168.1.29@29401,SQag_SQru@192.168.1.17@54401
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQal_SQhc@192.168.1.29@29402,SQal_SQhc@192.168.1.17@54402
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQal_SQpb@192.168.1.29@29403,SQal_SQpb@192.168.1.17@54403
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQau2_SQpb@192.168.1.29@29404,SQau2_SQpb@192.168.1.17@54404
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQau2_SQru@192.168.1.29@29405,SQau2_SQru@192.168.1.17@54405
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQcu_SQau2@192.168.1.29@29406,SQcu_SQau2@192.168.1.17@54406
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQcu_SQpb@192.168.1.29@29407,SQcu_SQpb@192.168.1.17@54407
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQcu_SQzn@192.168.1.29@29408,SQcu_SQzn@192.168.1.17@54408
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQhc_SQpb@192.168.1.29@29409,SQhc_SQpb@192.168.1.17@54409
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQni_SQpb@192.168.1.29@29410,SQni_SQpb@192.168.1.17@54410
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQni_SQsn@192.168.1.29@29411,SQni_SQsn@192.168.1.17@54411
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQpb_SQbu@192.168.1.29@29412,SQpb_SQbu@192.168.1.17@54412
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQrb_SQpb@192.168.1.29@29413,SQrb_SQpb@192.168.1.17@54413
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQsn_SQpb@192.168.1.29@29414,SQsn_SQpb@192.168.1.17@54414
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQsn_SQrb@192.168.1.29@29415,SQsn_SQrb@192.168.1.17@54415
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQzn_SQau2@192.168.1.29@29416,SQzn_SQau2@192.168.1.17@54416
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQzn_SQhc@192.168.1.29@29417,SQzn_SQhc@192.168.1.17@54417
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQzn_SQpb@192.168.1.29@29418,SQzn_SQpb@192.168.1.17@54418
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQzn_SQrb@192.168.1.29@29419,SQzn_SQrb@192.168.1.17@54419
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQzn_SQru@192.168.1.29@29420,SQzn_SQru@192.168.1.17@54420
Cn.Com.U16.CPA@CnCom.Id107201.M,Cn.Com.U16.CPA@CnCom.Id107201.M,SQzn_SQsn@192.168.1.29@29421,SQzn_SQsn@192.168.1.17@54421
Cn.Com.U16.CPA@CnCom.Id107202.A,Cn.Com.U16.CPA@CnCom.Id107202.A,DLa_ZZSR@192.168.1.29@29601,DLa_ZZSR@192.168.1.16@60101
Cn.Com.U16.CPA@CnCom.Id107202.A,Cn.Com.U16.CPA@CnCom.Id107202.A,DLcs_ZZCF@192.168.1.29@29602,DLcs_ZZCF@192.168.1.16@60102
Cn.Com.U16.CPA@CnCom.Id107202.A,Cn.Com.U16.CPA@CnCom.Id107202.A,DLc_ZZCF@192.168.1.29@29603,DLc_ZZCF@192.168.1.16@60103
Cn.Com.U16.CPA@CnCom.Id107202.A,Cn.Com.U16.CPA@CnCom.Id107202.A,DLm_DLjd@192.168.1.29@29604,DLm_DLjd@192.168.1.16@60104
Cn.Com.U16.CPA@CnCom.Id107202.A,Cn.Com.U16.CPA@CnCom.Id107202.A,DLm_DLp@192.168.1.29@29605,DLm_DLp@192.168.1.16@60105
Cn.Com.U16.CPA@CnCom.Id107202.A,Cn.Com.U16.CPA@CnCom.Id107202.A,DLm_DLy@192.168.1.29@29606,DLm_DLy@192.168.1.16@60106
Cn.Com.U16.CPA@CnCom.Id107202.A,Cn.Com.U16.CPA@CnCom.Id107202.A,DLm_ZZCF@192.168.1.29@29607,DLm_ZZCF@192.168.1.16@60107
Cn.Com.U16.CPA@CnCom.Id107202.A,Cn.Com.U16.CPA@CnCom.Id107202.A,DLp_ZZCF@192.168.1.29@29608,DLp_ZZCF@192.168.1.16@60108
Cn.Com.U16.CPA@CnCom.Id107202.A,Cn.Com.U16.CPA@CnCom.Id107202.A,DLp_ZZOI@192.168.1.29@29609,DLp_ZZOI@192.168.1.16@60109
Cn.Com.U16.CPA@CnCom.Id107202.A,Cn.Com.U16.CPA@CnCom.Id107202.A,DLp_ZZSR@192.168.1.29@29610,DLp_ZZSR@192.168.1.16@60110
Cn.Com.U16.CPA@CnCom.Id107202.A,Cn.Com.U16.CPA@CnCom.Id107202.A,ZZCF_ZZOI@192.168.1.29@29611,ZZCF_ZZOI@192.168.1.16@60111
Cn.Com.U16.CPA@CnCom.Id107202.A,Cn.Com.U16.CPA@CnCom.Id107202.A,ZZSR_ZZCF@192.168.1.29@29612,ZZSR_ZZCF@192.168.1.16@60112
Cn.Com.U16.CPA@CnCom.Id107202.B,Cn.Com.U16.CPA@CnCom.Id107202.B,DLj_DLjm@192.168.1.29@29801,DLj_DLjm@192.168.1.16@60201
Cn.Com.U16.CPA@CnCom.Id107202.B,Cn.Com.U16.CPA@CnCom.Id107202.B,DLj_SQrb@192.168.1.29@29802,DLj_SQrb@192.168.1.16@60202
Cn.Com.U16.CPA@CnCom.Id107202.B,Cn.Com.U16.CPA@CnCom.Id107202.B,DLj_ZZSM@192.168.1.29@29803,DLj_ZZSM@192.168.1.16@60203
Cn.Com.U16.CPA@CnCom.Id107202.B,Cn.Com.U16.CPA@CnCom.Id107202.B,SQrb_ZZSM@192.168.1.29@29804,SQrb_ZZSM@192.168.1.16@60204
Cn.Com.U16.CPA@CnCom.Id107202.M_M,Cn.Com.U16.CPA@CnCom.Id107202.M_M,SQag_SQhc@192.168.1.29@30001,SQag_SQhc@192.168.1.16@64401
Cn.Com.U16.CPA@CnCom.Id107202.M_M,Cn.Com.U16.CPA@CnCom.Id107202.M_M,SQag_SQrb@192.168.1.29@30002,SQag_SQrb@192.168.1.16@64402
Cn.Com.U16.CPA@CnCom.Id107202.M_M,Cn.Com.U16.CPA@CnCom.Id107202.M_M,SQal_SQau2@192.168.1.29@30003,SQal_SQau2@192.168.1.16@64403
Cn.Com.U16.CPA@CnCom.Id107202.M_M,Cn.Com.U16.CPA@CnCom.Id107202.M_M,SQcu_SQzn@192.168.1.29@30004,SQcu_SQzn@192.168.1.16@64404
Cn.Com.U16.CPA@CnCom.Id107202.M_M,Cn.Com.U16.CPA@CnCom.Id107202.M_M,SQni_SQsn@192.168.1.29@30005,SQni_SQsn@192.168.1.16@64405
Cn.Com.U16.CPA@CnCom.Id107202.M_M,Cn.Com.U16.CPA@CnCom.Id107202.M_M,SQsn_SQag@192.168.1.29@30006,SQsn_SQag@192.168.1.16@64406
Cn.Com.U16.CPA@CnCom.Id107202.M_M,Cn.Com.U16.CPA@CnCom.Id107202.M_M,SQsn_SQau2@192.168.1.29@30007,SQsn_SQau2@192.168.1.16@64407
Cn.Com.U16.CPA@CnCom.Id107203.C_B,Cn.Com.U16.CPA@CnCom.Id107203.C_B,DLi_SQhc@192.168.1.29@30201,DLi_SQhc@192.168.1.16@61201
Cn.Com.U16.CPA@CnCom.Id107203.C_B,Cn.Com.U16.CPA@CnCom.Id107203.C_B,DLi_ZZSM@192.168.1.29@30202,DLi_ZZSM@192.168.1.16@61203
Cn.Com.U16.CPA@CnCom.Id107203.C_B,Cn.Com.U16.CPA@CnCom.Id107203.C_B,DLi_ZZTC@192.168.1.29@30203,DLi_ZZTC@192.168.1.16@61204
Cn.Com.U16.CPA@CnCom.Id107203.C_B,Cn.Com.U16.CPA@CnCom.Id107203.C_B,DLjm_ZZSF@192.168.1.29@30204,DLjm_ZZSF@192.168.1.16@61205
Cn.Com.U16.CPA@CnCom.Id107203.C_B,Cn.Com.U16.CPA@CnCom.Id107203.C_B,DLj_ZZSF@192.168.1.29@30205,DLj_ZZSF@192.168.1.16@61206
Cn.Com.U16.CPA@CnCom.Id107203.C_B,Cn.Com.U16.CPA@CnCom.Id107203.C_B,DLj_ZZTC@192.168.1.29@30206,DLj_ZZTC@192.168.1.16@61207
Cn.Com.U16.CPA@CnCom.Id107203.C_B,Cn.Com.U16.CPA@CnCom.Id107203.C_B,SQhc_ZZTC@192.168.1.29@30207,SQhc_ZZTC@192.168.1.16@61208
Cn.Com.U16.CPA@CnCom.Id107203.C_B,Cn.Com.U16.CPA@CnCom.Id107203.C_B,SQrb_ZZTC@192.168.1.29@30208,SQrb_ZZTC@192.168.1.16@61210
Cn.Com.U16.CPA@CnCom.Id107203.C_B,Cn.Com.U16.CPA@CnCom.Id107203.C_B,ZZTC_ZZSF@192.168.1.29@30209,ZZTC_ZZSF@192.168.1.16@61212
Cn.Com.U16.CPA@CnCom.Id107203.C_C,Cn.Com.U16.CPA@CnCom.Id107203.C_C,DLl_SQru@192.168.1.29@30401,DLl_SQru@192.168.1.16@61301
Cn.Com.U16.CPA@CnCom.Id107203.C_C,Cn.Com.U16.CPA@CnCom.Id107203.C_C,DLv_SQru@192.168.1.29@30402,DLv_SQru@192.168.1.16@61302
Cn.Com.U16.CPA@CnCom.Id107203.C_C,Cn.Com.U16.CPA@CnCom.Id107203.C_C,SQbu_SQru@192.168.1.29@30403,SQbu_SQru@192.168.1.16@61303
Cn.Com.U16.CPA@CnCom.Id107203.C_C,Cn.Com.U16.CPA@CnCom.Id107203.C_C,ZZTA_SQru@192.168.1.29@30404,ZZTA_SQru@192.168.1.16@61304
Cn.Com.U16.CPA@CnCom.Id107203.C_M,Cn.Com.U16.CPA@CnCom.Id107203.C_M,SQal_SQhc@192.168.1.29@30601,SQal_SQhc@192.168.1.16@61401
Cn.Com.U16.CPA@CnCom.Id107203.C_M,Cn.Com.U16.CPA@CnCom.Id107203.C_M,SQal_SQpb@192.168.1.29@30602,SQal_SQpb@192.168.1.16@61402
Cn.Com.U16.CPA@CnCom.Id107203.C_M,Cn.Com.U16.CPA@CnCom.Id107203.C_M,SQcu_SQhc@192.168.1.29@30603,SQcu_SQhc@192.168.1.16@61403
Cn.Com.U16.CPA@CnCom.Id107203.C_M,Cn.Com.U16.CPA@CnCom.Id107203.C_M,SQni_SQsn@192.168.1.29@30604,SQni_SQsn@192.168.1.16@61404
Cn.Com.U16.CPA@CnCom.Id107203.C_M,Cn.Com.U16.CPA@CnCom.Id107203.C_M,SQsn_SQhc@192.168.1.29@30605,SQsn_SQhc@192.168.1.16@61405
Cn.Com.U16.CPA@CnCom.Id107203.C_M,Cn.Com.U16.CPA@CnCom.Id107203.C_M,SQsn_SQrb@192.168.1.29@30606,SQsn_SQrb@192.168.1.16@61406
Cn.Com.U16.CPA@CnCom.Id107203.C_M,Cn.Com.U16.CPA@CnCom.Id107203.C_M,SQzn_SQsn@192.168.1.29@30607,SQzn_SQsn@192.168.1.16@61407
Cn.Com.U16.CPA@CnCom.Id107203.D_A,Cn.Com.U16.CPA@CnCom.Id107203.D_A,DLa_DLc@192.168.1.29@30801,DLa_DLc@192.168.1.16@62101
Cn.Com.U16.CPA@CnCom.Id107203.D_A,Cn.Com.U16.CPA@CnCom.Id107203.D_A,DLa_ZZSR@192.168.1.29@30802,DLa_ZZSR@192.168.1.16@62102
Cn.Com.U16.CPA@CnCom.Id107203.D_A,Cn.Com.U16.CPA@CnCom.Id107203.D_A,DLm_DLjd@192.168.1.29@30803,DLm_DLjd@192.168.1.16@62103
Cn.Com.U16.CPA@CnCom.Id107203.D_A,Cn.Com.U16.CPA@CnCom.Id107203.D_A,DLm_DLp@192.168.1.29@30804,DLm_DLp@192.168.1.16@62104
Cn.Com.U16.CPA@CnCom.Id107203.D_A,Cn.Com.U16.CPA@CnCom.Id107203.D_A,DLm_ZZSR@192.168.1.29@30805,DLm_ZZSR@192.168.1.16@62105
Cn.Com.U16.CPA@CnCom.Id107203.D_A,Cn.Com.U16.CPA@CnCom.Id107203.D_A,DLp_DLcs@192.168.1.29@30806,DLp_DLcs@192.168.1.16@62106
Cn.Com.U16.CPA@CnCom.Id107203.D_A,Cn.Com.U16.CPA@CnCom.Id107203.D_A,DLp_ZZRM@192.168.1.29@30807,DLp_ZZRM@192.168.1.16@62107
Cn.Com.U16.CPA@CnCom.Id107203.D_A,Cn.Com.U16.CPA@CnCom.Id107203.D_A,DLy_ZZOI@192.168.1.29@30808,DLy_ZZOI@192.168.1.16@62108
Cn.Com.U16.CPA@CnCom.Id107203.D_A,Cn.Com.U16.CPA@CnCom.Id107203.D_A,DLy_ZZRM@192.168.1.29@30809,DLy_ZZRM@192.168.1.16@62109
Cn.Com.U16.CPA@CnCom.Id107203.D_A,Cn.Com.U16.CPA@CnCom.Id107203.D_A,ZZSR_ZZCF@192.168.1.29@30810,ZZSR_ZZCF@192.168.1.16@62110
Cn.Com.U16.CPA@CnCom.Id107205.S,Cn.Com.U16.CPA@CnCom.Id107205.S,SQag_SQbu@192.168.1.29@31001,SQag_SQbu@192.168.1.53@41401
Cn.Com.U16.CPA@CnCom.Id107205.S,Cn.Com.U16.CPA@CnCom.Id107205.S,SQag_SQhc@192.168.1.29@31002,SQag_SQhc@192.168.1.53@41402
Cn.Com.U16.CPA@CnCom.Id107205.S,Cn.Com.U16.CPA@CnCom.Id107205.S,SQal_SQbu@192.168.1.29@31003,SQal_SQbu@192.168.1.53@41403
Cn.Com.U16.CPA@CnCom.Id107205.S,Cn.Com.U16.CPA@CnCom.Id107205.S,SQal_SQpb@192.168.1.29@31004,SQal_SQpb@192.168.1.53@41404
Cn.Com.U16.CPA@CnCom.Id107205.S,Cn.Com.U16.CPA@CnCom.Id107205.S,SQau2_SQhc@192.168.1.29@31005,SQau2_SQhc@192.168.1.53@41405
Cn.Com.U16.CPA@CnCom.Id107205.S,Cn.Com.U16.CPA@CnCom.Id107205.S,SQni_SQag@192.168.1.29@31006,SQni_SQag@192.168.1.53@41406
Cn.Com.U16.CPA@CnCom.Id107205.S,Cn.Com.U16.CPA@CnCom.Id107205.S,SQni_SQbu@192.168.1.29@31007,SQni_SQbu@192.168.1.53@41407
Cn.Com.U16.CPA@CnCom.Id107205.S,Cn.Com.U16.CPA@CnCom.Id107205.S,SQni_SQhc@192.168.1.29@31008,SQni_SQhc@192.168.1.53@41408
